gender,event,medal,athlete,alpha_3,country,grp_id,type,year,guide,country_name,iso_n3,athlete_country
Women,200 m T12,Silver,BOTURCHUK Oxana,UKR,,,Athletics,2016,BURAKOV Volodymyr,Ukraine,804,BOTURCHUK Oxana - UKR
Women,200 m T12,Bronze,CHEBANU Elena,AZE,,,Athletics,2016,IBRAHIMOV Hakim,Azerbaijan,31,CHEBANU Elena - AZE
Women,200 m T35,Gold,ZHOU Xia,CHN,,,Athletics,2016,,China,156,ZHOU Xia - CHN
Women,200 m T35,Silver,HOLT Isis,AUS,,,Athletics,2016,,Australia,36,HOLT Isis - AUS
Women,200 m T35,Bronze,LYLE Maria,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,LYLE Maria - GBR
Women,200 m T36,Gold,SHI Yiting,CHN,,,Athletics,2016,,China,156,SHI Yiting - CHN
Women,200 m T36,Silver,JEON Min Jae,KOR,,,Athletics,2016,,"Korea, Republic of",410,JEON Min Jae - KOR
Women,200 m T36,Bronze,NICOLEITZIK Claudia,DEU,,,Athletics,2016,,Germany,276,NICOLEITZIK Claudia - DEU
Women,200 m T44,Gold,VAN RHIJN Marlou,NLD,,,Athletics,2016,,"Netherlands, Kingdom of the",528,VAN RHIJN Marlou - NLD
Women,200 m T44,Silver,BENSUSAN Irmgard,DEU,,,Athletics,2016,,Germany,276,BENSUSAN Irmgard - DEU
Women,200 m T44,Bronze,LE FUR Marie-Amelie,FRA,,,Athletics,2016,,France,250,LE FUR Marie-Amelie - FRA
Women,200 m T47,Gold,YOUNG Deja,USA,,,Athletics,2016,,United States of America,840,YOUNG Deja - USA
Women,200 m T47,Silver,FIODOROW Alicja,POL,,,Athletics,2016,,Poland,616,FIODOROW Alicja - POL
Women,200 m T47,Bronze,LI Lu,CHN,,,Athletics,2016,,China,156,LI Lu - CHN
Women,400 m T11,Gold,LIU Cuiqing,CHN,,,Athletics,2016,XU Donglin,China,156,LIU Cuiqing - CHN
Women,400 m T11,Silver,ROJAS Sol,VEN,,,Athletics,2016,MEDINA Edicson,"Venezuela, Bolivarian Republic of",862,ROJAS Sol - VEN
Women,400 m T11,Bronze,GUILHERMINA Terezinha,BRA,,,Athletics,2016,,Brazil,76,GUILHERMINA Terezinha - BRA
Women,400 m T12,Gold,DURAND Omara,CUB,,,Athletics,2016,KINDELAN Yuniol,Cuba,192,DURAND Omara - CUB
Women,400 m T12,Silver,BOTURCHUK Oxana,UKR,,,Athletics,2016,BURAKOV Volodymyr,Ukraine,804,BOTURCHUK Oxana - UKR
Women,400 m T12,Bronze,GOVERNO Edmilsa,MOZ,,,Athletics,2016,CHAIMITE Filipe Joao,Mozambique,508,GOVERNO Edmilsa - MOZ
Women,400 m T13,Gold,KEITA Nantenin,FRA,,,Athletics,2016,,France,250,KEITA Nantenin - FRA
Women,400 m T13,Silver,HAYES Ilse,ZAF,,,Athletics,2016,,South Africa,710,HAYES Ilse - ZAF
Women,400 m T13,Bronze,ADZHAMETOVA Leilia,UKR,,,Athletics,2016,,Ukraine,804,ADZHAMETOVA Leilia - UKR
Women,400 m T20,Gold,CLARK Breanna,USA,,,Athletics,2016,,United States of America,840,CLARK Breanna - USA
Women,400 m T20,Silver,IEZLOVETSKA Natalia,UKR,,,Athletics,2016,,Ukraine,804,IEZLOVETSKA Natalia - UKR
Women,400 m T20,Bronze,NIEWIEDZIAL Barbara,POL,,,Athletics,2016,,Poland,616,NIEWIEDZIAL Barbara - POL
Women,400 m T34,Gold,COCKROFT Hannah,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,COCKROFT Hannah - GBR
Women,400 m T34,Silver,HALKO Alexa,USA,,,Athletics,2016,,United States of America,840,HALKO Alexa - USA
Women,400 m T34,Bronze,ADENEGAN Kare,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,ADENEGAN Kare - GBR
Women,400 m T37,Gold,HERMITAGE Georgina,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,HERMITAGE Georgina - GBR
Women,400 m T37,Silver,WEN Xiaoyan,CHN,,,Athletics,2016,,China,156,WEN Xiaoyan - CHN
Women,400 m T37,Bronze,BAHI Neda,TUN,,,Athletics,2016,,Tunisia,788,BAHI Neda - TUN
Women,400 m T38,Gold,COX Kadeena,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,COX Kadeena - GBR
Women,400 m T38,Silver,CHEN Junfei,CHN,,,Athletics,2016,,China,156,CHEN Junfei - CHN
Women,400 m T38,Bronze,HIPOLITO Veronica,BRA,,,Athletics,2016,,Brazil,76,HIPOLITO Veronica - BRA
Women,400 m T44,Gold,LE FUR Marie-Amelie,FRA,,,Athletics,2016,,France,250,LE FUR Marie-Amelie - FRA
Women,400 m T44,Silver,BENSUSAN Irmgard,DEU,,,Athletics,2016,,Germany,276,BENSUSAN Irmgard - DEU
Women,400 m T44,Bronze,NORMAN Grace,USA,,,Athletics,2016,,United States of America,840,NORMAN Grace - USA
Women,400 m T47,Gold,LI Lu,CHN,,,Athletics,2016,,China,156,LI Lu - CHN
Women,400 m T47,Silver,LIEBENBERG Anrune,ZAF,,,Athletics,2016,,South Africa,710,LIEBENBERG Anrune - ZAF
Women,400 m T47,Bronze,TSUJI Sae,JPN,,,Athletics,2016,,Japan,392,TSUJI Sae - JPN
Women,400 m T52,Gold,STILWELL Michelle,CAN,,,Athletics,2016,,Canada,124,STILWELL Michelle - CAN
Women,400 m T52,Silver,VERVOORT Marieke,BEL,,,Athletics,2016,,Belgium,56,VERVOORT Marieke - BEL
Women,400 m T52,Bronze,MORGAN Kerry,USA,,,Athletics,2016,,United States of America,840,MORGAN Kerry - USA
Women,400 m T53,Gold,ZHOU Hongzhuan,CHN,,,Athletics,2016,,China,156,ZHOU Hongzhuan - CHN
Women,400 m T53,Silver,MCCLAMMER Chelsea,USA,,,Athletics,2016,,United States of America,840,MCCLAMMER Chelsea - USA
Women,400 m T53,Bronze,BALLARD Angela,AUS,,,Athletics,2016,,Australia,36,BALLARD Angela - AUS
Women,400 m T54,Gold,MCFADDEN Tatyana,USA,,,Athletics,2016,,United States of America,840,MCFADDEN Tatyana - USA
Women,400 m T54,Silver,MADSEN Cheri,USA,,,Athletics,2016,,United States of America,840,MADSEN Cheri - USA
Women,400 m T54,Bronze,ZOU Lihong,CHN,,,Athletics,2016,,China,156,ZOU Lihong - CHN
Women,800 m T34,Gold,COCKROFT Hannah,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,COCKROFT Hannah - GBR
Women,800 m T34,Silver,HALKO Alexa,USA,,,Athletics,2016,,United States of America,840,HALKO Alexa - USA
Women,800 m T34,Bronze,ADENEGAN Kare,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,ADENEGAN Kare - GBR
Women,800 m T53,Gold,ZHOU Hongzhuan,CHN,,,Athletics,2016,,China,156,ZHOU Hongzhuan - CHN
Women,800 m T53,Silver,DE ROZARIO Madison,AUS,,,Athletics,2016,,Australia,36,DE ROZARIO Madison - AUS
Women,800 m T53,Bronze,REILLY Shirley,USA,,,Athletics,2016,,United States of America,840,REILLY Shirley - USA
Women,800 m T54,Gold,MCFADDEN Tatyana,USA,,,Athletics,2016,,United States of America,840,MCFADDEN Tatyana - USA
Women,800 m T54,Silver,LIU Wenjun,CHN,,,Athletics,2016,,China,156,LIU Wenjun - CHN
Women,800 m T54,Bronze,LI Yingjie,CHN,,,Athletics,2016,,China,156,LI Yingjie - CHN
Women,1500 m T11,Gold,ZHENG Jin,CHN,,,Athletics,2016,JIN Yubo,China,156,ZHENG Jin - CHN
Women,1500 m T11,Silver,KOECH Nancy Chelangat,KEN,,,Athletics,2016,ROTICH Geoffrey Kiplangat,Kenya,404,KOECH Nancy Chelangat - KEN
Women,1500 m T11,Bronze,ARANGO BUITRAGO Maritza,COL,,,Athletics,2016,SANCHEZ GONZALEZ Jonathan Daybes,Colombia,170,ARANGO BUITRAGO Maritza - COL
Women,1500 m T13,Gold,BOUSAID Somaya,TUN,,,Athletics,2016,,Tunisia,788,BOUSAID Somaya - TUN
Women,1500 m T13,Silver,CHOUAYA Najah,TUN,,,Athletics,2016,,Tunisia,788,CHOUAYA Najah - TUN
Women,1500 m T13,Bronze,OSES AYUCAR Izaskun,ESP,,,Athletics,2016,,Spain,724,OSES AYUCAR Izaskun - ESP
Women,1500 m T20,Gold,NIEWIEDZIAL Barbara,POL,,,Athletics,2016,,Poland,616,NIEWIEDZIAL Barbara - POL
Women,1500 m T20,Silver,BIACSI Ilona,HUN,,,Athletics,2016,,Hungary,348,BIACSI Ilona - HUN
Women,1500 m T20,Bronze,DANYLINA Liudmyla,UKR,,,Athletics,2016,,Ukraine,804,DANYLINA Liudmyla - UKR
Women,1500 m T54,Gold,MCFADDEN Tatyana,USA,,,Athletics,2016,,United States of America,840,MCFADDEN Tatyana - USA
Women,1500 m T54,Silver,MCGRORY Amanda,USA,,,Athletics,2016,,United States of America,840,MCGRORY Amanda - USA
Women,1500 m T54,Bronze,MCCLAMMER Chelsea,USA,,,Athletics,2016,,United States of America,840,MCCLAMMER Chelsea - USA
Women,5000 m T54,Gold,MCFADDEN Tatyana,USA,,,Athletics,2016,,United States of America,840,MCFADDEN Tatyana - USA
Women,5000 m T54,Silver,MCCLAMMER Chelsea,USA,,,Athletics,2016,,United States of America,840,MCCLAMMER Chelsea - USA
Women,5000 m T54,Bronze,MCGRORY Amanda,USA,,,Athletics,2016,,United States of America,840,MCGRORY Amanda - USA
Women,Marathon T12,Gold,CONGOST Elena,ESP,,,Athletics,2016,,Spain,724,CONGOST Elena - ESP
Women,Marathon T12,Silver,MICHISHITA Misato,JPN,,,Athletics,2016,,Japan,392,MICHISHITA Misato - JPN
Women,Marathon T12,Bronze,DE JESUS SANTOS DORTA Edneusa,BRA,,,Athletics,2016,,Brazil,76,DE JESUS SANTOS DORTA Edneusa - BRA
Women,Marathon T54,Gold,ZOU Lihong,CHN,,,Athletics,2016,,China,156,ZOU Lihong - CHN
Women,Marathon T54,Silver,MCFADDEN Tatyana,USA,,,Athletics,2016,,United States of America,840,MCFADDEN Tatyana - USA
Women,Marathon T54,Bronze,MCGRORY Amanda,USA,,,Athletics,2016,,United States of America,840,MCGRORY Amanda - USA
Women,Long Jump T11,Gold,COSTA DE OLIVEIRA Silvania,BRA,,,Athletics,2016,,Brazil,76,COSTA DE OLIVEIRA Silvania - BRA
Women,Long Jump T11,Silver,DIASSO Fatimata Brigitte,CIV,,,Athletics,2016,,Côte d'Ivoire,384,DIASSO Fatimata Brigitte - CIV
Women,Long Jump T11,Bronze,SALVATINI SPOLADORE Lorena,BRA,,,Athletics,2016,,Brazil,76,SALVATINI SPOLADORE Lorena - BRA
Women,Long Jump T12,Gold,ZUBKOVSKA Oksana,UKR,,,Athletics,2016,,Ukraine,804,ZUBKOVSKA Oksana - UKR
Women,Long Jump T12,Silver,CHEBANU Elena,AZE,,,Athletics,2016,,Azerbaijan,31,CHEBANU Elena - AZE
Women,Long Jump T12,Bronze,HAMRI Lynda,DZA,,,Athletics,2016,,Algeria,12,HAMRI Lynda - DZA
Women,Long Jump T20,Gold,RISTOSKI Mikela,HRV,,,Athletics,2016,,Croatia,191,RISTOSKI Mikela - HRV
Women,Long Jump T20,Silver,KUCHARCZYK Karolina,POL,,,Athletics,2016,,Poland,616,KUCHARCZYK Karolina - POL
Women,Long Jump T20,Bronze,ISMAIL Siti Noor Radiah,MYS,,,Athletics,2016,,Malaysia,458,ISMAIL Siti Noor Radiah - MYS
Women,Long Jump T37,Gold,WEN Xiaoyan,CHN,,,Athletics,2016,,China,156,WEN Xiaoyan - CHN
Women,Long Jump T37,Silver,LIEBHARDT Franziska,DEU,,,Athletics,2016,,Germany,276,LIEBHARDT Franziska - DEU
Women,Long Jump T37,Bronze,ELKINGTON-JONES Jodi,AUS,,,Athletics,2016,,Australia,36,ELKINGTON-JONES Jodi - AUS
Women,Long Jump T38,Gold,CHEN Junfei,CHN,,,Athletics,2016,,China,156,CHEN Junfei - CHN
Women,Long Jump T38,Silver,DOYLE Taylor,AUS,,,Athletics,2016,,Australia,36,DOYLE Taylor - AUS
Women,Long Jump T38,Bronze,TRENER-WIERCIAK Anna,POL,,,Athletics,2016,,Poland,616,TRENER-WIERCIAK Anna - POL
Women,Long Jump T42,Gold,LOW Vanessa,DEU,,,Athletics,2016,,Germany,276,LOW Vanessa - DEU
Women,Long Jump T42,Silver,CAIRONI Martina,ITA,,,Athletics,2016,,Italy,380,CAIRONI Martina - ITA
Women,Long Jump T42,Bronze,MALU Perez Iser,CUB,,,Athletics,2016,,Cuba,192,MALU Perez Iser - CUB
Women,Long Jump T44,Gold,LE FUR Marie-Amelie,FRA,,,Athletics,2016,,France,250,LE FUR Marie-Amelie - FRA
Women,Long Jump T44,Silver,REID Stef,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,REID Stef - GBR
Women,Long Jump T44,Bronze,VAN GANSEWINKEL Marlene,NLD,,,Athletics,2016,,"Netherlands, Kingdom of the",528,VAN GANSEWINKEL Marlene - NLD
Women,Long Jump T47,Gold,GRIMALDI Anna,NZL,,,Athletics,2016,,New Zealand,554,GRIMALDI Anna - NZL
Women,Long Jump T47,Silver,CASTILLO Yunidis,CUB,,,Athletics,2016,,Cuba,192,CASTILLO Yunidis - CUB
Women,Long Jump T47,Bronze,BEATTIE Carlee,AUS,,,Athletics,2016,,Australia,36,BEATTIE Carlee - AUS
Women,Shot Put F12,Gold,LEGNANTE Assunta,ITA,,,Athletics,2016,,Italy,380,LEGNANTE Assunta - ITA
Women,Shot Put F12,Silver,BURKHANOVA Safiya,UZB,,,Athletics,2016,,Uzbekistan,860,BURKHANOVA Safiya - UZB
Women,Shot Put F12,Bronze,VALENZUELA ALVAREZ Rebeca,MEX,,,Athletics,2016,,Mexico,484,VALENZUELA ALVAREZ Rebeca - MEX
Women,Shot Put F20,Gold,DURSKA Ewa,POL,,,Athletics,2016,,Poland,616,DURSKA Ewa - POL
Women,Shot Put F20,Silver,MYSNYK Anastasiia,UKR,,,Athletics,2016,,Ukraine,804,MYSNYK Anastasiia - UKR
Women,Shot Put F20,Bronze,FORTUNE Sabrina,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,FORTUNE Sabrina - GBR
Women,Shot Put F32,Gold,IBRAHMI Maroua,TUN,,,Athletics,2016,,Tunisia,788,IBRAHMI Maroua - TUN
Women,Shot Put F32,Bronze,ELLERY Louise,AUS,,,Athletics,2016,,Australia,36,ELLERY Louise - AUS
Women,Shot Put F33,Gold,BOUDJADAR Asmahan,DZA,,,Athletics,2016,,Algeria,12,BOUDJADAR Asmahan - DZA
Women,Shot Put F33,Silver,MASOUD Sara Hamdi,QAT,,,Athletics,2016,,Qatar,634,MASOUD Sara Hamdi - QAT
Women,Shot Put F34,Gold,ZOU Lijuan,CHN,,,Athletics,2016,,China,156,ZOU Lijuan - CHN
Women,Shot Put F34,Silver,KORNOBYS Lucyna,POL,,,Athletics,2016,,Poland,616,KORNOBYS Lucyna - POL
Women,Shot Put F34,Bronze,HAMILL Jessica,NZL,,,Athletics,2016,,New Zealand,554,HAMILL Jessica - NZL
Women,Shot Put F35,Gold,WANG Jun,CHN,,,Athletics,2016,,China,156,WANG Jun - CHN
Women,Shot Put F35,Silver,POMAZAN Mariia,UKR,,,Athletics,2016,,Ukraine,804,POMAZAN Mariia - UKR
Women,Shot Put F35,Bronze,OLIVEIRA Marivana,BRA,,,Athletics,2016,,Brazil,76,OLIVEIRA Marivana - BRA
Women,Shot Put F36,Gold,KOBER Birgit,DEU,,,Athletics,2016,,Germany,276,KOBER Birgit - DEU
Women,Shot Put F36,Silver,WU Qing,CHN,,,Athletics,2016,,China,156,WU Qing - CHN
Women,Shot Put F36,Bronze,PROUDFOOT Katherine,AUS,,,Athletics,2016,,Australia,36,PROUDFOOT Katherine - AUS
Women,Shot Put F37,Gold,LIEBHARDT Franziska,DEU,,,Athletics,2016,,Germany,276,LIEBHARDT Franziska - DEU
Women,Shot Put F37,Silver,MI Na,CHN,,,Athletics,2016,,China,156,MI Na - CHN
Women,Shot Put F37,Bronze,BERNA Eva,CZE,,,Athletics,2016,,Czechia,203,BERNA Eva - CZE
Women,Shot Put F40,Gold,ONYE Lauritta,NGA,,,Athletics,2016,,Nigeria,566,ONYE Lauritta - NGA
Women,Shot Put F40,Silver,ABDELLI Rima,TUN,,,Athletics,2016,,Tunisia,788,ABDELLI Rima - TUN
Women,Shot Put F40,Bronze,BAARS Lara,NLD,,,Athletics,2016,,"Netherlands, Kingdom of the",528,BAARS Lara - NLD
Women,Shot Put F41,Gold,TLILI Raoua,TUN,,,Athletics,2016,,Tunisia,788,TLILI Raoua - TUN
Women,Shot Put F41,Silver,BEN KOELLEB Samar,TUN,,,Athletics,2016,,Tunisia,788,BEN KOELLEB Samar - TUN
Women,Shot Put F41,Bronze,KEEFER Claire,AUS,,,Athletics,2016,,Australia,36,KEEFER Claire - AUS
Women,Shot Put F53,Gold,NEDHAM Fatema,BRN,,,Athletics,2016,,Brunei Darussalam,96,NEDHAM Fatema - BRN
Women,Shot Put F53,Silver,MALIK Deepa,IND,,,Athletics,2016,,India,356,MALIK Deepa - IND
Women,Shot Put F53,Bronze,KOROKIDA Dimitra,GRC,,,Athletics,2016,,Greece,300,KOROKIDA Dimitra - GRC
Women,Shot Put F54,Gold,YANG Liwan,CHN,,,Athletics,2016,,China,156,YANG Liwan - CHN
Women,Shot Put F54,Silver,AIDI Hania,TUN,,,Athletics,2016,,Tunisia,788,AIDI Hania - TUN
Women,Shot Put F54,Bronze,NAFATI Fadhila,TUN,,,Athletics,2016,,Tunisia,788,NAFATI Fadhila - TUN
Women,Shot Put F57,Gold,ORTIZ HERNANDEZ Angeles,MEX,,,Athletics,2016,,Mexico,484,ORTIZ HERNANDEZ Angeles - MEX
Women,Shot Put F57,Silver,SAIFI Nassima,DZA,,,Athletics,2016,,Algeria,12,SAIFI Nassima - DZA
Women,Shot Put F57,Bronze,MEDJMEDJ Nadia,DZA,,,Athletics,2016,,Algeria,12,MEDJMEDJ Nadia - DZA
Women,Discus Throw F11,Gold,ZHANG Liangmin,CHN,,,Athletics,2016,,China,156,ZHANG Liangmin - CHN
Women,Discus Throw F11,Silver,TANG Hongxia,CHN,,,Athletics,2016,,China,156,TANG Hongxia - CHN
Women,Discus Throw F11,Bronze,CAMPOS Izabela,BRA,,,Athletics,2016,,Brazil,76,CAMPOS Izabela - BRA
Women,Discus Throw F38,Gold,MI Na,CHN,,,Athletics,2016,,China,156,MI Na - CHN
Women,Discus Throw F38,Silver,COELHO Shirlene,BRA,,,Athletics,2016,,Brazil,76,COELHO Shirlene - BRA
Women,Discus Throw F38,Bronze,LENIHAN Noelle,IRL,,,Athletics,2016,,Ireland,372,LENIHAN Noelle - IRL
Women,Discus Throw F41,Gold,TLILI Raoua,TUN,,,Athletics,2016,,Tunisia,788,TLILI Raoua - TUN
Women,Discus Throw F41,Silver,MC CARTHY Niamh,IRL,,,Athletics,2016,,Ireland,372,MC CARTHY Niamh - IRL
Women,Discus Throw F41,Bronze,AMAIMIA Fathia,TUN,,,Athletics,2016,,Tunisia,788,AMAIMIA Fathia - TUN
Women,Discus Throw F44,Gold,YAO Juan,CHN,,,Athletics,2016,,China,156,YAO Juan - CHN
Women,Discus Throw F44,Silver,YANG Yue,CHN,,,Athletics,2016,,China,156,YANG Yue - CHN
Women,Discus Throw F44,Bronze,DE LA HERAS CHIBAS Noraivis,CUB,,,Athletics,2016,,Cuba,192,DE LA HERAS CHIBAS Noraivis - CUB
Women,Discus Throw F52,Gold,MORRISON Rachael,USA,,,Athletics,2016,,United States of America,840,MORRISON Rachael - USA
Women,Discus Throw F52,Silver,MITCHELL Cassie,USA,,,Athletics,2016,,United States of America,840,MITCHELL Cassie - USA
Women,Discus Throw F52,Bronze,OVSII Zoia,UKR,,,Athletics,2016,,Ukraine,804,OVSII Zoia - UKR
Women,Discus Throw F55,Gold,DONG Feixia,CHN,,,Athletics,2016,,China,156,DONG Feixia - CHN
Women,Discus Throw F55,Silver,BUGGENHAGEN Marianne,DEU,,,Athletics,2016,,Germany,276,BUGGENHAGEN Marianne - DEU
Women,Discus Throw F55,Bronze,DADZITE Diana,LVA,,,Athletics,2016,,Latvia,428,DADZITE Diana - LVA
Women,Discus Throw F57,Gold,SAIFI Nassima,DZA,,,Athletics,2016,,Algeria,12,SAIFI Nassima - DZA
Women,Discus Throw F57,Silver,BARRY Orla,IRL,,,Athletics,2016,,Ireland,372,BARRY Orla - IRL
Women,Discus Throw F57,Bronze,IYIAZI Eucharia,NGA,,,Athletics,2016,,Nigeria,566,IYIAZI Eucharia - NGA
Women,Javelin F13,Gold,KAYUMOVA Nozimakhon,UZB,,,Athletics,2016,,Uzbekistan,860,KAYUMOVA Nozimakhon - UZB
Women,Javelin F13,Silver,ALIYEVA Irada,AZE,,,Athletics,2016,,Azerbaijan,31,ALIYEVA Irada - AZE
Women,Javelin F13,Bronze,EDER Natalija,AUT,,,Athletics,2016,,Austria,40,EDER Natalija - AUT
Women,Javelin F34,Gold,ZOU Lijuan,CHN,,,Athletics,2016,,China,156,ZOU Lijuan - CHN
Women,Javelin F34,Silver,HEIKKINEN Marjaana,FIN,,,Athletics,2016,,Finland,246,HEIKKINEN Marjaana - FIN
Women,Javelin F34,Bronze,HERRMANN Frances,DEU,,,Athletics,2016,,Germany,276,HERRMANN Frances - DEU
Women,Javelin F37,Gold,COELHO Shirlene,BRA,,,Athletics,2016,,Brazil,76,COELHO Shirlene - BRA
Women,Javelin F37,Silver,MI Na,CHN,,,Athletics,2016,,China,156,MI Na - CHN
Women,Javelin F37,Bronze,JIA Qianqian,CHN,,,Athletics,2016,,China,156,JIA Qianqian - CHN
Women,Javelin F46,Gold,ARNOLD Hollie,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,ARNOLD Hollie - GBR
Women,Javelin F46,Silver,ROBINSON Holly,NZL,,,Athletics,2016,,New Zealand,554,ROBINSON Holly - NZL
Women,Javelin F46,Bronze,PIEKART Katarzyna,POL,,,Athletics,2016,,Poland,616,PIEKART Katarzyna - POL
Women,Javelin F54,Gold,UGWUNWA Flora,NGA,,,Athletics,2016,,Nigeria,566,UGWUNWA Flora - NGA
Women,Javelin F54,Silver,AIDI Hania,TUN,,,Athletics,2016,,Tunisia,788,AIDI Hania - TUN
Women,Javelin F54,Bronze,SITU Ntombizanele,ZAF,,,Athletics,2016,,South Africa,710,SITU Ntombizanele - ZAF
Women,Javelin F56,Gold,DADZITE Diana,LVA,,,Athletics,2016,,Latvia,428,DADZITE Diana - LVA
Women,Javelin F56,Silver,WILLING Martina,DEU,,,Athletics,2016,,Germany,276,WILLING Martina - DEU
Women,Javelin F56,Bronze,MEDJMEDJ Nadia,DZA,,,Athletics,2016,,Algeria,12,MEDJMEDJ Nadia - DZA
Women,Club Throw F32,Gold,IBRAHMI Maroua,TUN,,,Athletics,2016,,Tunisia,788,IBRAHMI Maroua - TUN
Women,Club Throw F32,Silver,GASMI Mounia,DZA,,,Athletics,2016,,Algeria,12,GASMI Mounia - DZA
Women,Club Throw F32,Bronze,PRESCOTT Gemma,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,PRESCOTT Gemma - GBR
Women,Club Throw F51,Gold,BUTTERFIELD Joanna,GBR,,,Athletics,2016,,United Kingdom of Great Britain and Northern Ireland,826,BUTTERFIELD Joanna - GBR
Women,Club Throw F51,Silver,OVSII Zoia,UKR,,,Athletics,2016,,Ukraine,804,OVSII Zoia - UKR
Women,Club Throw F51,Bronze,MITCHELL Cassie,USA,,,Athletics,2016,,United States of America,840,MITCHELL Cassie - USA
Men,100 m T42,Silver,JORGENSEN Daniel,DNK,,,Athletics,2016,,Denmark,208,JORGENSEN Daniel - DNK
Men,4x100 m T11-13,Gold,GOMES Felipe,BRA,Brazil,1.0,Athletics,2016,Guide: SILVA Jonas,Brazil,76,GOMES Felipe - BRA
Men,4x100 m T11-13,Gold,SILVA Daniel,BRA,Brazil,2.0,Athletics,2016,Guide: DE OLIVEIRA SALES Heitor,Brazil,76,SILVA Daniel - BRA
Men,4x100 m T11-13,Gold,JERONIMO DA SLVA Diogo Ualisson,BRA,Brazil,3.0,Athletics,2016,,Brazil,76,JERONIMO DA SLVA Diogo Ualisson - BRA
Men,4x100 m T11-13,Gold,ARAUJO Gustavo Henrique,BRA,Brazil,4.0,Athletics,2016,,Brazil,76,ARAUJO Gustavo Henrique - BRA
Men,4x100 m T11-13,Silver,SUN Qichao,CHN,China,1.0,Athletics,2016,,China,156,SUN Qichao - CHN
Men,4x100 m T11-13,Silver,CHEN Mingyu,CHN,China,2.0,Athletics,2016,,China,156,CHEN Mingyu - CHN
Men,4x100 m T11-13,Silver,LIU Wei,CHN,China,3.0,Athletics,2016,,China,156,LIU Wei - CHN
Men,4x100 m T11-13,Silver,DI Dongdong,CHN,China,4.0,Athletics,2016,Guide: WANG Lin,China,156,DI Dongdong - CHN
Men,4x100 m T11-13,Bronze,SAHATOV Miran,UZB,Uzbekistan,1.0,Athletics,2016,Guide: KHAMROKULOV Jaloliddin,Uzbekistan,860,SAHATOV Miran - UZB
Men,4x100 m T11-13,Bronze,SALIEV Doniyor,UZB,Uzbekistan,2.0,Athletics,2016,,Uzbekistan,860,SALIEV Doniyor - UZB
Men,4x100 m T11-13,Bronze,KHAMRAEV Fakhriddin,UZB,Uzbekistan,3.0,Athletics,2016,,Uzbekistan,860,KHAMRAEV Fakhriddin - UZB
Men,4x100 m T11-13,Bronze,ABDIRASHIDOV Mansur,UZB,Uzbekistan,4.0,Athletics,2016,,Uzbekistan,860,ABDIRASHIDOV Mansur - UZB
Men,4x100 m T42-47,Gold,REHM Markus,DEU,Germany,1.0,Athletics,2016,,Germany,276,REHM Markus - DEU
Men,4x100 m T42-47,Gold,BEHRE David,DEU,Germany,2.0,Athletics,2016,,Germany,276,BEHRE David - DEU
Men,4x100 m T42-47,Gold,FLOORS Johannes,DEU,Germany,3.0,Athletics,2016,,Germany,276,FLOORS Johannes - DEU
Men,4x100 m T42-47,Gold,STRENG Felix,DEU,Germany,4.0,Athletics,2016,,Germany,276,STRENG Felix - DEU
Men,4x100 m T42-47,Silver,NASCIMENTO Yohansson,BRA,Brazil,1.0,Athletics,2016,,Brazil,76,NASCIMENTO Yohansson - BRA
Men,4x100 m T42-47,Silver,OLIVEIRA Alan Fonteles Cardoso,BRA,Brazil,2.0,Athletics,2016,,Brazil,76,OLIVEIRA Alan Fonteles Cardoso - BRA
Men,4x100 m T42-47,Silver,NUNES DA CRUZ Renato,BRA,Brazil,3.0,Athletics,2016,,Brazil,76,NUNES DA CRUZ Renato - BRA
Men,4x100 m T42-47,Silver,FERREIRA DOS SANTOS Petrucio,BRA,Brazil,4.0,Athletics,2016,,Brazil,76,FERREIRA DOS SANTOS Petrucio - BRA
Men,4x100 m T42-47,Bronze,TAGAWA Tomoki,JPN,Japan,1.0,Athletics,2016,,Japan,392,TAGAWA Tomoki - JPN
Men,4x100 m T42-47,Bronze,YAMAMOTO Atsushi,JPN,Japan,2.0,Athletics,2016,,Japan,392,YAMAMOTO Atsushi - JPN
Men,4x100 m T42-47,Bronze,SATO Keita,JPN,Japan,3.0,Athletics,2016,,Japan,392,SATO Keita - JPN
Men,4x100 m T42-47,Bronze,ASHIDA Hajimu,JPN,Japan,4.0,Athletics,2016,,Japan,392,ASHIDA Hajimu - JPN
Men,4x400 m T53/54,Gold,CUI Yanfeng,CHN,China,1.0,Athletics,2016,,China,156,CUI Yanfeng - CHN
